Elapsed Time (Seconds)	Summed Intensity (Pixel Intensity)
3.251100e+01	1.940635e+06
3.256100e+01	1.933266e+06
3.261100e+01	1.937547e+06
3.266100e+01	1.941261e+06
3.271000e+01	1.952305e+06
3.276100e+01	1.945452e+06
3.281100e+01	1.954036e+06
3.286100e+01	1.943449e+06
3.291100e+01	1.952734e+06
3.296200e+01	1.946153e+06
3.301100e+01	1.959985e+06
3.306100e+01	1.951260e+06
3.311100e+01	1.956406e+06
3.316100e+01	1.944718e+06
3.321200e+01	1.952167e+06
3.326100e+01	1.914189e+06
3.331200e+01	1.913676e+06
3.336300e+01	1.921739e+06
3.341200e+01	1.923890e+06
3.346200e+01	1.923378e+06
3.351200e+01	1.936211e+06
3.356200e+01	1.934795e+06
3.361200e+01	1.933824e+06
3.366300e+01	1.948129e+06
3.371300e+01	1.937450e+06
3.376300e+01	1.938152e+06
3.381400e+01	1.937418e+06
3.386300e+01	1.947507e+06
3.392400e+01	1.948031e+06
3.396300e+01	1.952636e+06
3.401300e+01	1.940050e+06
3.406300e+01	1.947033e+06
3.411300e+01	1.946830e+06
3.416300e+01	1.949626e+06
3.421300e+01	1.955079e+06
3.426400e+01	1.906693e+06
3.431400e+01	1.904341e+06
3.436400e+01	1.905232e+06
3.441400e+01	1.921413e+06
3.446400e+01	1.921985e+06
3.451500e+01	1.930625e+06
3.456400e+01	1.929921e+06
3.461400e+01	1.936368e+06
3.466500e+01	1.931233e+06
3.471400e+01	1.944159e+06
3.476400e+01	1.935933e+06
3.481500e+01	1.946383e+06
3.486500e+01	1.939395e+06
3.491400e+01	1.938862e+06
3.496500e+01	1.938993e+06
3.501600e+01	1.944078e+06
3.506500e+01	1.944041e+06
3.511500e+01	1.942430e+06
3.516500e+01	1.943535e+06
3.521500e+01	1.943077e+06
3.526600e+01	1.906688e+06
3.531600e+01	1.902896e+06
3.536700e+01	1.918040e+06
3.541600e+01	1.917264e+06
3.547000e+01	1.925695e+06
3.551600e+01	1.909963e+06
3.556600e+01	1.925461e+06
3.561600e+01	1.926415e+06
3.566600e+01	1.933842e+06
3.571900e+01	1.929886e+06
3.576700e+01	1.931580e+06
3.581600e+01	1.931612e+06
3.586700e+01	1.935503e+06
3.591700e+01	1.939625e+06
3.596700e+01	1.936765e+06
3.601800e+01	1.934883e+06
3.606700e+01	1.935296e+06
3.611700e+01	1.939284e+06
3.616700e+01	1.934141e+06
3.621700e+01	1.951487e+06
3.626700e+01	1.884938e+06
3.631700e+01	1.901022e+06
3.636800e+01	1.899322e+06
3.641800e+01	1.919598e+06
3.646700e+01	1.918015e+06
3.651700e+01	1.920666e+06
3.656800e+01	1.922129e+06
3.661800e+01	1.928187e+06
3.666800e+01	1.930463e+06
3.671800e+01	1.926817e+06
3.676800e+01	1.929349e+06
3.681900e+01	1.934067e+06
3.686800e+01	1.936792e+06
3.691800e+01	1.932357e+06
3.696900e+01	1.941064e+06
3.701800e+01	1.930446e+06
3.707000e+01	1.943495e+06
3.711900e+01	1.936357e+06
3.716900e+01	1.938297e+06
3.721900e+01	1.936381e+06
3.727100e+01	1.888863e+06
3.731900e+01	1.898010e+06
3.737000e+01	1.906297e+06
3.742100e+01	1.910436e+06
3.746900e+01	1.915425e+06
3.752000e+01	1.916826e+06
3.757000e+01	1.921637e+06
3.761900e+01	1.925863e+06
3.767000e+01	1.932429e+06
3.772000e+01	1.932526e+06
3.777000e+01	1.924661e+06
3.782000e+01	1.935860e+06
3.787000e+01	1.926344e+06
3.792000e+01	1.938575e+06
3.797100e+01	1.926543e+06
3.802100e+01	1.936630e+06
3.807100e+01	1.925861e+06
3.812100e+01	1.941308e+06
3.817100e+01	1.934653e+06
3.822100e+01	1.944486e+06
3.827100e+01	1.885651e+06
3.832100e+01	1.904078e+06
3.837100e+01	1.905499e+06
3.842100e+01	1.910114e+06
3.847100e+01	1.919404e+06
3.852100e+01	1.917536e+06
3.857200e+01	1.914861e+06
3.862200e+01	1.918737e+06
3.867200e+01	1.927110e+06
3.872200e+01	1.923447e+06
3.877200e+01	1.932159e+06
3.882200e+01	1.924985e+06
3.887200e+01	1.932426e+06
3.892200e+01	1.924420e+06
3.897200e+01	1.933090e+06
3.902200e+01	1.930237e+06
3.907300e+01	1.932272e+06
3.912300e+01	1.929177e+06
3.917300e+01	1.925440e+06
3.922300e+01	1.932747e+06
3.927300e+01	1.874336e+06
3.932600e+01	1.901450e+06
3.937300e+01	1.900559e+06
3.942400e+01	1.908157e+06
3.947400e+01	1.905785e+06
3.952300e+01	1.911708e+06
3.957400e+01	1.912270e+06
3.962400e+01	1.925151e+06
3.967300e+01	1.920036e+06
3.972400e+01	1.922855e+06
3.977400e+01	1.913500e+06
3.982400e+01	1.925776e+06
3.987400e+01	1.922374e+06
3.992500e+01	1.930686e+06
3.997400e+01	1.931246e+06
4.002400e+01	1.921817e+06
4.007400e+01	1.924013e+06
4.012500e+01	1.923162e+06
4.017400e+01	1.931447e+06
4.022700e+01	1.927064e+06
4.027500e+01	1.877070e+06
4.032500e+01	1.881799e+06
4.037500e+01	1.892146e+06
4.042500e+01	1.899822e+06
4.047600e+01	1.915131e+06
4.052600e+01	1.907555e+06
4.057600e+01	1.917580e+06
4.062500e+01	1.908219e+06
4.067600e+01	1.919089e+06
4.072600e+01	1.915551e+06
4.077600e+01	1.929084e+06
4.082600e+01	1.923079e+06
4.087700e+01	1.920103e+06
4.092600e+01	1.920407e+06
4.097600e+01	1.920914e+06
4.102600e+01	1.925834e+06
4.108300e+01	1.923386e+06
4.112700e+01	1.932854e+06
4.117600e+01	1.923229e+06
4.122600e+01	1.925765e+06
4.127700e+01	1.875405e+06
4.132700e+01	1.898351e+06
4.137700e+01	1.896819e+06
4.142700e+01	1.914133e+06
4.147700e+01	1.901701e+06
4.152800e+01	1.905627e+06
4.157800e+01	1.902555e+06
4.162700e+01	1.918547e+06
4.167900e+01	1.918070e+06
4.172800e+01	1.922444e+06
4.177800e+01	1.918468e+06
4.182800e+01	1.918466e+06
4.187800e+01	1.923252e+06
4.192800e+01	1.927588e+06
4.197800e+01	1.930593e+06
4.202800e+01	1.923306e+06
4.207800e+01	1.929519e+06
4.212900e+01	1.917413e+06
4.217800e+01	1.930491e+06
4.222800e+01	1.916175e+06
4.227800e+01	1.894023e+06
4.232900e+01	1.888237e+06
4.237900e+01	1.902456e+06
4.242800e+01	1.904070e+06
4.247900e+01	1.909224e+06
4.252900e+01	1.910939e+06
4.258000e+01	1.916848e+06
4.262900e+01	1.916915e+06
4.267900e+01	1.918221e+06
4.273000e+01	1.917268e+06
4.278000e+01	1.918542e+06
4.283000e+01	1.927301e+06
4.288000e+01	1.925056e+06
4.293100e+01	1.928402e+06
4.298000e+01	1.913486e+06
4.303000e+01	1.932524e+06
4.308000e+01	1.924452e+06
4.313000e+01	1.936843e+06
4.318000e+01	1.923265e+06
4.323000e+01	1.915262e+06
4.328100e+01	1.884581e+06
